"","site.name","lat","long","51.80","86.15","Abies","Acer","Alnus rubra","Alnus rugosa","AlnusXC","Aquifoliaceae","Arceuthobium","Artemisia","Asteraceae","Betula","Brassicaceae","Cactaceae","Carya","Caryophyllaceae","Castanea","Celtis","Cephalanthus","Chenopodiaceae/Amaranthaceae","Chrysolepis/Lithocarpus","Corylus","Cupressaceae","Cyperaceae","Dryas","Ephedra","Ericaceae","Fagus","Fraxinus nigra","Fraxinus pennsylvanica/americana","Iva","Juglans","Larix/Pseudotsuga","Larrea","Liquidambar","Minor Forbs","Myricaceae","Nyssa","Ostrya/Carpinus","Oxyria","Papaveraceae","Picea","Pinus diploxylon","Pinus haploxylon","Pinus undifferentiated","Plantaginaceae","Platanus","Poaceae","Poaeceae","Populus","Prosopis","Pteridium","Quercus","Rosaceae","Salix","Sarcobatus","Saxifraga","Sphagnum","Taxodium","Tilia","Total Fraxinus (sum of nigra/penn/undiff)","Total Lycopodium","Tsuga heterophylla","Tsuga mertensiana","Tsuga undifferentiated","Ulmus"
"63","Site 1 (Heusser 1978)",44.3,-124.07,10.2088890618748,10.7513890769747,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"64","Site 2 (Heusser 1978)",44.5,-124.08,10.2088890618748,10.7513890769747,0,0,0,0,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,46,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"65","Site 3 (Heusser 1978)",44.55,-124.02,10.0894445965687,10.7361112879382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66","Site 4 (Heusser 1978)",44.6,-123.95,9.81361127516462,10.4127779526843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67","Site 5 (Heusser 1978)",44.7,-123.9,9.81361127516462,10.4127779526843,1,0,0,0,88,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"68","Site 6 (Heusser 1978)",44.5,-123.8,10.2380557197664,10.7716668460104,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"69","Site 7 (Heusser 1978)",44.75,-123.78,9.81361127516462,10.4127779526843,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70","Site 8 (Heusser 1978)",44.6,-123.75,9.81361127516462,10.4127779526843,1,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"71","Site 9 (Heusser 1978)",44.6,-123.65,9.81361127516462,10.4127779526843,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72","Site 10 (Heusser 1978)",44.6,-123.6,9.81361127516462,10.4127779526843,1,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73","Site 11 (Heusser 1978)",44.55,-123.55,9.81361127516462,10.4127779526843,5,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"74","Site 12 (Heusser 1978)",44.55,-123.5,10.7083335488621,11.2897224348452,25,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"75","Site 13 (Heusser 1978)",44.52,-123.55,9.81361127516462,10.4127779526843,1,0,0,0,83,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"76","Site 14 (Heusser 1978)",44.353333,-123.5,11.2466668700178,11.7791668795877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77","Site 15 (Heusser 1978)",44.5,-123.5,11.2466668700178,11.7791668795877,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78","Site 16 (Heusser 1978)",44.5,-123.48,11.2466668700178,11.7791668795877,1,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"79","Site 17 (Heusser 1978)",44.5,-123.45,11.2466668700178,11.7791668795877,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"80","Site 18 (Heusser 1978)",44.7,-123.48,10.7083335488621,11.2897224348452,1,0,0,0,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
"81","Site 19 (Heusser 1978)",44.6,-123.4,10.7083335488621,11.2897224348452,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,75,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"82","Site 20 (Heusser 1978)",44.52,-123.3,10.7083335488621,11.2897224348452,1,0,0,0,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,5,0,0,35,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0
"83","Site 21 (Heusser 1978)",44.55,-123.28,10.7083335488621,11.2897224348452,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"84","Site 22 (Heusser 1978)",44.52,-123.25,10.7083335488621,11.2897224348452,0,0,0,0,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,30,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0
"85","Site 23 (Heusser 1978)",44.75,-123.25,10.7083335488621,11.2897224348452,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,78,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"86","Site 24 (Heusser 1978)",44.72,-123.1,10.7083335488621,11.2897224348452,2,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,2,0,0,52,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"87","Site 25 (Heusser 1978)",44.5,-122.9,9.98750016039445,10.4958335263655,0,0,0,0,51,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"88","Site 26 (Heusser 1978)",44.35,-122.8,9.98750016039445,10.4958335263655,0,0,0,0,74,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0
"89","Site 27 (Heusser 1978)",44.4,-122.74,9.98750016039445,10.4958335263655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90","Site 28 (Heusser 1978)",44.35,-122.65,9.98750016039445,10.4958335263655,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91","Site 29 (Heusser 1978)",44.35,-122.55,9.98750016039445,10.4958335263655,1,0,0,0,71,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0
"92","Site 30 (Heusser 1978)",44.4,-122.45,8.05277790265779,8.56027793482774,0,0,0,0,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"93","Site 31 (Heusser 1978)",44.4,-122.35,8.05277790265779,8.56027793482774,1,0,0,0,52,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0
"94","Site 32 (Heusser 1978)",44.35,-122.25,8.05277790265779,8.56027793482774,5,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,12,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0
"95","Site 33 (Heusser 1978)",44.4,-122.2,8.05277790265779,8.56027793482774,5,0,0,0,25,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,15,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0
"96","Site 34 (Heusser 1978)",44.42,-122.15,8.05277790265779,8.56027793482774,3,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0,0,45,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0
"97","Site 35 (Heusser 1978)",44.4,-122.1,8.05277790265779,8.56027793482774,15,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0,0,41,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"98","Site 36 (Heusser 1978)",44.4,-122.05,8.05277790265779,8.56027793482774,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,71,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"99","Site 37 (Heusser 1978)",44.42,-121.95,5.74444452561438,6.2508334632756,10,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"100","Site 38 (Heusser 1978)",44.42,-121.9,5.74444452561438,6.2508334632756,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101","Site 39 (Heusser 1978)",44.4,-121.8,5.74444452561438,6.2508334632756,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"102","Site 40 (Heusser 1978)",44.25,-121.75,5.74444452561438,6.2508334632756,1,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,70,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"103","Site 41 (Heusser 1978)",44.2,-121.6,5.74444452561438,6.2508334632756,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,45,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"104","Site 42 (Heusser 1978)",44.2,-121.48,8.30833349755655,8.87083351649344,2,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,53,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"105","Site 43 (Heusser 1978)",44.2,-121.35,8.30833349755655,8.87083351649344,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"106","Site 44 (Heusser 1978)",44.2,-121.25,8.30833349755655,8.87083351649344,1,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"107","Site 45 (Heusser 1978)",44.2,-121.15,8.30833349755655,8.87083351649344,1,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"108","Site 46 (Heusser 1978)",44.25,-121,7.35027790431761,7.91611125396772,1,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"109","Site 47 (Heusser 1978)",45.5,-121.92,6.84416678092546,7.3400001325955,3,0,0,0,58,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"110","Site 48 (Heusser 1978)",45.55,-121.9,8.11083345616029,8.58305569969946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111","Site 49 (Heusser 1978)",45.55,-121.89,8.11083345616029,8.58305569969946,16,0,0,0,35,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,14,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
"112","Site 50 (Heusser 1978)",45.55,-121.88,8.11083345616029,8.58305569969946,8,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0
"113","Site 51 (Heusser 1978)",45.55,-121.87,8.11083345616029,8.58305569969946,3,0,0,0,26,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"114","Site 52 (Heusser 1978)",45.12,-121.86,6.84416678092546,7.3400001325955,5,0,0,0,26,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
"115","Site 53 (Heusser 1978)",45.52,-121.85,8.11083345616029,8.58305569969946,7,0,0,0,20,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"116","Upper Satsop Lakes 1",47.429785,-123.514555,9.48611126153005,10.1230557405286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"117","Upper Satsop Lakes 2",47.423885,-123.510255,9.48611126153005,10.1230557405286,20.2,0,0,0,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55.6,0
"118","Wynoochee Valley",47.37884,-123.61357,9.48611126153005,10.1230557405286,6.1,1,0,0,15.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,15.2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.5,0
"119","East Fork Humptulips River",47.3,-123.7,9.48611126153005,10.1230557405286,4.2,1,0,0,27.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,2.1,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.3,0
"120","West Fork Humptulips River",47.2,-123.8,9.48611126153005,10.1230557405286,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"121","North Bay",47.05,-124.08,9.57916682627466,10.2266668061415,0,0,0,0,43.4,0,0,31.5,0,0,0,0,0,0,0,0,0,43.4,0,0,1.3,0,0,0,1.3,0,0,0,0,0,0,0,0,0,1.3,0,1.3,0,0,1.3,0,0,1.3,7.9,0,11,0,0,0,0,0,0,31.5,0,0,0,0,0,1.3,0,0,0,24.9,0
"122","Baker Prairie",47.2,-124.04,9.57916682627466,10.2266668061415,4,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123","Upper Moclips River 1",47.25,-124.02,9.57916682627466,10.2266668061415,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,0,0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
"124","Upper Moclips River 2",47.3,-123.95,9.48611126153005,10.1230557405286,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,16,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"125","Upper Moclips River 3",47.35,-123.8,9.48611126153005,10.1230557405286,11.6,0,0,0,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,2.1,0,0,2.1,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,2.1,0,0,4.2,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.7,0
"126","Humptulips 1",47.45,-123.84,9.48611126153005,10.1230557405286,5.1,0,0,0,44.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7.1,0,0,0,0,0,0,0,0,5.1,0,0,6.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.3,0
"127","Humptulips 2",47.5,-123.85,9.48611126153005,10.1230557405286,1,0,0,0,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"128","Humptulips 3",47.55,-123.6,8.13027790741374,8.78000014647841,3,0,0,0,44.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,0,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23.2,0
"129","Quinault Ridge",47.58,-124.25,8.76361124904619,9.40750014616383,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"130","Willaby Creek",47.6,-124.22,8.76361124904619,9.40750014616383,1,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
"131","July Creek",47.6,-124.25,8.76361124904619,9.40750014616383,4.4,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,1.1,0,0,3.3,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,8.8,0,0,2.2,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8,0
"132","Irely Lake",47.65,-124,8.13027790741374,8.78000014647841,1,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
"133","Kalaloch 1",47.3,-124.3,9.57916682627466,10.2266668061415,2,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
"134","Kalaloch 2",47.7,-124.35,8.76361124904619,9.40750014616383,1,0,0,0,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
"135","Kalaloch 3",47.73,-124.12,8.76361124904619,9.40750014616383,6.1,0,0,0,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,6.3,0,0,1.2,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,1.2,0,0,4.9,0,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.9,0
"136","Queets River",47.75,-124.09,8.76361124904619,9.40750014616383,2.2,2.2,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,23.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,4.4,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.7,0
"137","Steamboat Creek",47.78,-124.1,8.76361124904619,9.40750014616383,2,0,0,0,40.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7,0
"138","Cedar Creek",47.1,-124.1,9.57916682627466,10.2266668061415,1.1,0,0,0,49.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,1.1,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7,0
"139","Mount Octopus 1",47.8,-124.05,8.76361124904619,9.40750014616383,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"140","Mount Octopus 2",47.75,-124,8.13027790741374,8.78000014647841,2,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,11,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
