"","site.name","lat","long","51.80","86.15","Abies","Acer","Alnus rubra","Alnus rugosa","AlnusXC","Aquifoliaceae","Arceuthobium","Artemisia","Asteraceae","Betula","Brassicaceae","Cactaceae","Carya","Caryophyllaceae","Castanea","Celtis","Cephalanthus","Chenopodiaceae/Amaranthaceae","Chrysolepis/Lithocarpus","Corylus","Cupressaceae","Cyperaceae","Dryas","Ephedra","Ericaceae","Fagus","Fraxinus nigra","Fraxinus pennsylvanica/americana","Iva","Juglans","Larix/Pseudotsuga","Larrea","Liquidambar","Minor Forbs","Myricaceae","Nyssa","Ostrya/Carpinus","Oxyria","Papaveraceae","Picea","Pinus diploxylon","Pinus haploxylon","Pinus undifferentiated","Plantaginaceae","Platanus","Poaceae","Poaeceae","Populus","Prosopis","Pteridium","Quercus","Rosaceae","Salix","Sarcobatus","Saxifraga","Sphagnum","Taxodium","Tilia","Total Fraxinus (sum of nigra/penn/undiff)","Total Lycopodium","Tsuga heterophylla","Tsuga mertensiana","Tsuga undifferentiated","Ulmus"
"1357","Rolling Stone",45.434167,-88.946389,4.40194451601969,5.1483334214944,1.40845070422535,0.28169014084507,0,0,2.53521126760563,0,0,0,0,41.9718309859155,0,0,0,0,0,0,0,1.12676056338028,0,0.563380281690141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35211267605634,0,0.845070422535211,30.1408450704225,0,0,1.12676056338028,0,0,0,0,2.8169014084507,0,0,0,0,0,0,0,0,0,0,0,10.7042253521127,1.12676056338028
"1358","Enterprise",45.455278,-89.241389,3.93416671355566,4.68138899296109,0.719424460431655,2.15827338129496,0,0,1.67865707434053,0,0,0.719424460431655,0.239808153477218,31.1750599520384,0,0,0.719424460431655,0,0,0,0,2.15827338129496,0,0,0,0.239808153477218,0,0,0,0,0,0,0,0.719424460431655,0,0,0,0,0,0,0.959232613908873,0,0,0.719424460431655,1.43884892086331,6.23501199040767,34.5323741007194,0,0,2.87769784172662,0,0,0,0,5.03597122302158,0,0.239808153477218,0,0,0,0,0.479616306954436,0,0,0,0,4.79616306954436,2.15827338129496
"1359","Duck",45.382778,-89.250833,3.93416671355566,4.68138899296109,0.655021834061135,1.96506550218341,0,0,2.62008733624454,0,0,1.31004366812227,0.218340611353712,29.9126637554585,0,0,0,0,0,0,0,0.655021834061135,0,0,0.436681222707424,0.436681222707424,0,0.218340611353712,0.218340611353712,0.436681222707424,0,0,0,0,0,0,0,0,0,0,0.873362445414847,0,0,1.31004366812227,0.655021834061135,2.18340611353712,35.3711790393013,0,0.218340611353712,1.74672489082969,0,0.436681222707424,0,0,7.86026200873363,0,0.436681222707424,0,0,0.873362445414847,0,0,1.74672489082969,0,0,0,3.7117903930131,3.49344978165939
"1360","Mueller",45.16,-88.914167,4.40194451601969,5.1483334214944,0.323624595469256,4.53074433656958,0,2.58899676375405,0,0,0,1.61812297734628,0.647249190938511,27.1844660194175,0,0,0,0,0,0,0,1.29449838187702,0,0.323624595469256,2.26537216828479,0.970873786407767,0,0,0,0,0,0,0,0,0.647249190938511,0,0,0,0,0,1.61812297734628,0,0,0.323624595469256,8.7378640776699,7.44336569579288,5.17799352750809,0.647249190938511,0,5.50161812297735,0,0.647249190938511,0,0,9.06148867313916,0.323624595469256,0,0,0,0,0,0,0,0,0,0,13.5922330097087,4.53074433656958
"1361","Vejo",45.043889,-88.521389,4.40194451601969,5.1483334214944,0.327868852459016,1.31147540983607,0,0,3.9344262295082,0,0,0.327868852459016,0.655737704918033,20.655737704918,0,0,0.327868852459016,0,0,0,0,1.31147540983607,0,0.983606557377049,0,0,0,0,0,1.31147540983607,0,0,0,0.655737704918033,0,0,0,0,0,0,1.9672131147541,0,0,0.327868852459016,0,0,36.0655737704918,0,0,5.9016393442623,0,0,0,0,11.4754098360656,0,0.327868852459016,0,0,0,0,0.655737704918033,0.655737704918033,0,0,0,5.9016393442623,4.91803278688525
"1362","Meyer",45.051389,-89.074444,3.93416671355566,4.68138899296109,1.07066381156317,2.56959314775161,0,0,1.49892933618844,0.642398286937901,0,0.214132762312634,0,25.2676659528908,0,0,0.642398286937901,0,0,0,0,0.856531049250535,0,0,1.49892933618844,0.214132762312634,0,0,0,0,0,0,0,0,0,0,0,0,0.214132762312634,0,0.856531049250535,0,0,1.71306209850107,1.71306209850107,4.49678800856531,22.0556745182013,0,0.428265524625268,4.06852248394004,0,0,0,0,8.77944325481799,0,1.2847965738758,0,0,0.428265524625268,0,0,1.49892933618844,0,0,0,10.7066381156317,7.28051391862955
"1363","Kolpack",45.179167,-88.989444,4.40194451601969,5.1483334214944,0.927643784786642,4.08163265306122,0,0,2.5974025974026,0,0,0.371057513914657,0,27.6437847866419,0,0,0.742115027829314,0,0,0.371057513914657,0,1.48423005565863,0,0.371057513914657,0,0.556586270871985,0,0,0.185528756957328,0.371057513914657,0,0,0,0,0,0,0,0,0.185528756957328,0,2.22634508348794,0,0,0.556586270871985,3.33951762523191,2.41187384044527,17.9962894248609,0,0.185528756957328,4.63821892393321,0,0,0,0,10.0185528756957,0.556586270871985,1.66975881261596,0,0,0.556586270871985,0,0.556586270871985,2.04081632653061,0,0,0,8.71985157699443,4.63821892393321
"1364","Norrie",44.884722,-89.263333,4.92250011565371,5.74000008741601,0.172711571675302,3.10880829015544,0,0,1.55440414507772,0,0,2.41796200345423,0,18.6528497409326,0,0,0.518134715025907,0,0,0,0,1.72711571675302,0,0.172711571675302,1.38169257340242,1.20898100172712,0,0,0.172711571675302,0.345423143350604,0,0,0,0.345423143350604,0,0,0.172711571675302,0,0.518134715025907,0,2.24525043177893,0,0,0.863557858376511,3.10880829015544,3.79965457685665,31.6062176165803,0.345423143350604,0.172711571675302,4.66321243523316,0,0.172711571675302,0,0,11.9170984455959,0,0.172711571675302,0,0,0.863557858376511,0,0.863557858376511,1.72711571675302,0,0,0,2.59067357512953,2.41796200345423
"1365","Berry Lake",44.888333,-88.479444,5.93638901470436,6.57250012496693,0.353356890459364,3.18021201413428,0,6.36042402826855,0,0,0,0.353356890459364,0.353356890459364,8.12720848056537,0,0,0.706713780918728,0,0,0,0,3.53356890459364,0,0,2.82685512367491,0.353356890459364,0,0,0,0.706713780918728,0,0,0,0.353356890459364,0,0,0,0,0.706713780918728,0,0.706713780918728,0,0,1.06007067137809,15.1943462897526,2.82685512367491,13.0742049469965,0,0,3.18021201413428,0,0.706713780918728,0,0,28.6219081272085,0,0.353356890459364,0,0,0,0,0,0,0,0,0,1.41342756183746,4.9469964664311
"1366","White Clay",44.801389,-88.404167,5.93638901470436,6.57250012496693,0.480769230769231,0.961538461538462,0,0,1.92307692307692,0,0,1.44230769230769,0,19.2307692307692,0,0,0,0,0,0,0,2.40384615384615,0,1.44230769230769,0,0,0,0,0,0,0,0,0,1.92307692307692,0,0,0,0,0,0,0.961538461538462,0,0,0.961538461538462,0,0,30.7692307692308,0,0,8.17307692307692,0,0,0,0,17.3076923076923,0,1.44230769230769,0,0,0,0,0.961538461538462,0,0,0,0,0,9.61538461538462
"1367","Kroening",44.804722,-88.871111,5.43027788580706,6.18138899695543,0.373831775700935,2.80373831775701,0,0,5.04672897196262,0,0,1.30841121495327,0,16.8224299065421,0,0,0.560747663551402,0,0.186915887850467,0,0,0.934579439252336,0,0.186915887850467,1.30841121495327,0.747663551401869,0,0.186915887850467,0,0.373831775700935,0,0,0,0.186915887850467,0,0,0,0,0.934579439252336,0,1.30841121495327,0,0,0.747663551401869,3.92523364485981,3.55140186915888,26.7289719626168,0,0,5.23364485981308,0,0.186915887850467,0,0,10.6542056074766,0.747663551401869,0.560747663551402,0,0,0.373831775700935,0,0.186915887850467,1.86915887850467,0,0,0,7.28971962616822,4.67289719626168
"1368","Bog Pond",44.8,-88.9,5.43027788580706,6.18138899695543,0,1.90073917634636,0,0,1.3727560718057,0,0,0.739176346356917,0,28.8278775079197,0,0,0.739176346356917,0,0,0,0,0.527983104540655,0,0.211193241816262,0,0,0,0,0,0.527983104540655,0,0,0,0,0,0,0,0,0,0,2.21752903907075,0,0,0,0,0,17.1066525871172,0,0,0.739176346356917,0,0,0,0,10.0316789862724,0,0,0,0,0,0,0.739176346356917,0.211193241816262,0,0,0,27.455121436114,6.65258711721225
"1369","Pine (WI2)",44.686111,-88.657778,5.43027788580706,6.18138899695543,0,2.82352941176471,0,0,2.58823529411765,0,0,0,0,16.2352941176471,0,0,0.470588235294118,0,0,0,0,0.470588235294118,0,0,1.41176470588235,0.235294117647059,0,0,0,1.64705882352941,0,0,0,0.470588235294118,0.941176470588235,0,0,0,0,0,2.58823529411765,0,0,0.941176470588235,6.82352941176471,13.8823529411765,20.2352941176471,0,0,1.41176470588235,0,0.235294117647059,0,0,14.1176470588235,0,0.705882352941177,0,0,0,0,0.705882352941177,2.35294117647059,0,0,0,5.41176470588235,3.29411764705882
"1370","Twin",44.567222,-88.989444,5.43027788580706,6.18138899695543,0.297619047619048,1.19047619047619,0,0,4.16666666666667,0,0,0.892857142857143,0,13.6904761904762,0,0,0.892857142857143,0,0,0,0,2.38095238095238,0,0.297619047619048,3.57142857142857,1.48809523809524,0,0,0.297619047619048,0.297619047619048,0,0,0,0.892857142857143,0,0,0,0,0,0,0.595238095238095,0,0,0,0.892857142857143,6.54761904761905,13.0952380952381,0,0,6.8452380952381,0,0.595238095238095,0,0,25.5952380952381,0.892857142857143,2.97619047619048,0,0,0,0,0.297619047619048,2.08333333333333,0,0,0,1.78571428571429,7.44047619047619
"1371","North (WI2)",44.6,-89.1,4.92250011565371,5.74000008741601,0.137174211248285,2.74348422496571,0,0,1.64609053497942,0,0,0.960219478737997,0,11.3854595336077,0,0,0.548696844993141,0,0,0,0,1.92043895747599,0,0.274348422496571,2.05761316872428,0.960219478737997,0,0,0,0.274348422496571,0,0,0,0,0,0,0,0,0,0,0.685871056241427,0,0,0.548696844993141,3.15500685871056,9.05349794238683,17.6954732510288,0,0.137174211248285,6.17283950617284,0,0.823045267489712,0,0,30.4526748971193,0.274348422496571,1.92043895747599,0,0,0,0,0,1.78326474622771,0,0,0,0.411522633744856,3.97805212620027
"1372","School Section",44.549722,-88.929444,5.43027788580706,6.18138899695543,0,2.09643605870021,0,0,2.93501048218029,0,0,0.419287211740042,1.0482180293501,14.0461215932914,0,0,1.0482180293501,0,0,0,0,2.09643605870021,0,0.209643605870021,0.419287211740042,1.25786163522013,0,0,0,0.209643605870021,0,0,0,0.419287211740042,0,0,0,0,0,0,0.838574423480084,0,0,0.628930817610063,0.419287211740042,1.67714884696017,18.4486373165618,0,0,10.6918238993711,0,0,0,0,24.3186582809224,0.838574423480084,2.30607966457023,0,0,0,0,0.628930817610063,2.93501048218029,0,0,0,1.0482180293501,9.0146750524109
"1373","White",44.365833,-88.931111,6.58194455663777,7.32611126117409,0,0.258064516129032,0,0,2.32258064516129,0,0,0.645161290322581,0,15.6129032258065,0,0,1.67741935483871,0,0,0,0,2.06451612903226,0,1.03225806451613,0,0,0,0,0,0.258064516129032,0,0,0,0.645161290322581,0,0,0,0,0,0,1.29032258064516,0,0,0,0,0,21.1612903225806,0,0,3.74193548387097,0,0,0,0,35.741935483871,0,0.258064516129032,0,0,0,0,1.29032258064516,1.29032258064516,0,0,0,0.645161290322581,10.0645161290323
"1374","Partridge Crop",44.348889,-88.861389,6.58194455663777,7.32611126117409,0,0.313479623824451,0,0,3.76175548589342,0,0,0.626959247648903,0.626959247648903,7.83699059561129,0,0,1.25391849529781,0,0,0,0,0.626959247648903,0,0.940438871473354,0,0.313479623824451,0,0,0,0.313479623824451,0,0,0,0.313479623824451,0,0,0,0,0,0,0.626959247648903,0,0,0,0,0,18.1818181818182,0,0,35.1097178683386,0,0,0,0,19.435736677116,0,0.313479623824451,0,0,0,0,0.313479623824451,0.940438871473354,0,0,0,1.88087774294671,6.26959247648903
"1375","Silver",44.349167,-89.370833,5.96111122411159,6.90027791342388,0,1.20967741935484,0,0,1.20967741935484,0,0,1.20967741935484,0,14.1129032258065,0,0,1.20967741935484,0,0,0,0,2.41935483870968,0,0,0,0,0,0,0,0.403225806451613,0,0,0,0.403225806451613,0,0,0,0,0,0,0.806451612903226,0,0,0,0,0,22.9838709677419,0,0,2.82258064516129,0,0,0,0,46.3709677419355,0,1.20967741935484,0,0,0,0,0,1.20967741935484,0,0,0,0.403225806451613,2.01612903225806
"1376","Stratton",44.291667,-89.181389,5.96111122411159,6.90027791342388,0,0,0,0,1.92926045016077,0,0,1.92926045016077,0,4.5016077170418,0,0,0.321543408360129,0,0,0,0,0.643086816720257,0,2.57234726688103,0,0,0,0,0,0,0,0,0,0.321543408360129,0,0,0,0,0,0,2.57234726688103,0,0,0.964630225080386,0,0,31.5112540192926,0,0,1.60771704180064,0,0,0,0,45.016077170418,0,0.643086816720257,0,0,0,0,0.643086816720257,0.643086816720257,0,0,0,0.643086816720257,3.53697749196141
"1377","Wayside Pond",44.1,-89.3,5.96111122411159,6.90027791342388,0,0.444444444444444,0,0,2.22222222222222,0,0,2.66666666666667,0,14.2222222222222,0,0,1.77777777777778,0,0,0,0,1.77777777777778,0,0.444444444444444,0,0,0,0,0,0.888888888888889,0,0,0,0,0,0,0,0,0,0,0.888888888888889,0,0,0,0,0,8,0,0,2.66666666666667,0,0,0,0,57.3333333333333,0,0.888888888888889,0,0,0,0,0,0.888888888888889,0,0,0,0,4.88888888888889
"1378","Tuttle",43.930833,-89.291111,6.83722234856751,7.66722236563349,0,0,0,0,4.97737556561086,0,0,0.904977375565611,0.452488687782805,9.04977375565611,0,0,0.452488687782805,0,0,0,0,5.42986425339367,0,0,0,0.452488687782805,0,0,0,0,0,0,0,0.452488687782805,0,0,0,0,0,0,0,0,0,0.452488687782805,0,0,8.5972850678733,0,0,8.1447963800905,0,0,0,0,55.6561085972851,0,0.452488687782805,0,0,0,0,0,0.904977375565611,0,0,0,0,3.61990950226244
"1379","Fox",43.559167,-88.919722,7.03111125766818,7.83361121749299,0,1.8018018018018,0,0,0.600600600600601,0,0,1.5015015015015,0,3.3033033033033,0,0,1.8018018018018,0,0,0,0,3.9039039039039,0,0,0,0,0,0,0,0,0,0,0,0.900900900900901,0,0,0,0,0,0,0,0,0,0,0,1.8018018018018,9.30930930930931,0,0,50.1501501501502,0,0,0,0,19.2192192192192,0,0.600600600600601,0,0,0,0,0.600600600600601,0,0,0,0,0,4.5045045045045
"1380","Farm Pond",43.1,-90,7.01250016594099,7.72444455191079,0,1.11111111111111,0,0,0,0,0,0.37037037037037,1.85185185185185,5.55555555555556,0,0,4.07407407407407,0,0,0,0,0.740740740740741,0,1.48148148148148,0,2.22222222222222,0,0,0,0,0,0,0,0.740740740740741,0,0,0,0,0,0,1.48148148148148,0,0,0.37037037037037,0.37037037037037,0,3.33333333333333,0,0,20.7407407407407,0,0,0,0,47.4074074074074,0,0.37037037037037,0,0,0,0,0,0.37037037037037,0,0,0,0,7.40740740740741
"1381","Montfort",42.971667,-90.433056,7.69638900678191,8.35416680903485,0.460829493087558,0,0,0,0.460829493087558,0,0,0.921658986175115,0.460829493087558,5.99078341013825,0,0,0.460829493087558,0,0,0,0,3.68663594470046,0,0.460829493087558,0,0.460829493087558,0,0,0,0,0,0,0,0.921658986175115,0,0,0,0,0,0,1.84331797235023,0,0,0,0,0,3.68663594470046,0,0,30.4147465437788,0,0,0,0,37.7880184331797,0,1.84331797235023,0,0,0,0,1.84331797235023,0.921658986175115,0,0,0,0,7.37327188940092
"1382","Cox Hollow",43.013056,-90.105556,7.23027791527825,7.99500013215261,0,0,0,0,0,0,0,0,0,6.94980694980695,0,0,2.7027027027027,0,0,0,0,2.31660231660232,0,0.386100386100386,0,0,0,0,0,0,0,0,0,0.772200772200772,0,0,0,0,0,0,6.56370656370656,0,0,0,0,0,0.772200772200772,0,0,6.94980694980695,0,0,0,0,60.2316602316602,0,0.772200772200772,0,0,0,0,0.386100386100386,2.7027027027027,0,0,0,0,8.49420849420849
"1383","Raemisch Farm Pond",43,-90,7.49166684548061,8.15805570131375,0,0,0,0,0.45045045045045,0,0,0.45045045045045,0.45045045045045,5.40540540540541,0,0,1.8018018018018,0,0,0,0,1.8018018018018,0,0,0,0,0,0,0,0,0,0,0,0.45045045045045,0,0,0,0,0,0,0.900900900900901,0,0,0,0,0,0.900900900900901,0,0,26.5765765765766,0,0,0,0,54.5045045045045,0,1.8018018018018,0,0,0,0,0.45045045045045,1.35135135135135,0,0,0,0,2.7027027027027
"1384","Stewart",43,-89.8,7.49166684548061,8.15805570131375,0,0,0,0,0,0,0,0.497512437810945,2.48756218905473,5.4726368159204,0,0,7.46268656716418,0,0,0,0,2.48756218905473,0,0.497512437810945,0,0,0,0,0,0,0,0,0,1.99004975124378,0,0,0,0,0,0,0.497512437810945,0,0,0,0,0,4.97512437810945,0,0,6.96517412935323,0,0,0,0,60.1990049751244,0,2.98507462686567,0,0,0,0,0.497512437810945,0.497512437810945,0,0,0,0,2.48756218905473
"1385","Weedy Farm Pond",43.1,-89.7,7.01250016594099,7.72444455191079,0,1.04166666666667,0,0,1.04166666666667,0,0,0,8.33333333333333,2.60416666666667,0,0,3.125,0,0,0,0,4.6875,0,0.520833333333333,0,9.89583333333333,0,0,0,0,0,0,0,0.520833333333333,0,0,0,0,0,0,0,0,0,0,0.520833333333333,1.04166666666667,6.25,0,0,8.33333333333333,0,0,0,0,48.4375,0,1.04166666666667,0,0,0,0,0,0.520833333333333,0,0,0,0,2.08333333333333
"1386","Mendota",43.1,-89.4,7.10750014088634,7.87916682296329,0,3.82513661202186,0,0,1.09289617486339,0,0,2.73224043715847,0,4.37158469945355,0,0,0.546448087431694,0,0,0.546448087431694,0,4.37158469945355,0,1.09289617486339,1.09289617486339,0.546448087431694,0,0,0,0,0,0,0,1.63934426229508,0,0,0,0,0,0,13.1147540983607,0,0,0,0.546448087431694,1.63934426229508,0,0,0,9.83606557377049,0,0.546448087431694,0,0,37.7049180327869,1.63934426229508,0.546448087431694,0,0,0,0,0.546448087431694,1.09289617486339,0,0,0,0,10.9289617486339
"1387","Harriet",42.926389,-89.448333,7.53805568599039,8.22277790494264,0,4.03587443946188,0,0,0,0,0,1.79372197309417,2.69058295964126,2.69058295964126,0,0,1.79372197309417,0,0,0,0,5.38116591928251,0,0.448430493273543,0,0.896860986547085,0,0,0,0,0,0,0,2.24215246636771,0,0,0,0,0,0,0.448430493273543,0,0,0,0.448430493273543,0.896860986547085,4.03587443946188,0,0,16.5919282511211,0,0,0,0,47.085201793722,0,1.34529147982063,0,0,0,0,0,0.896860986547085,0,0,0,0,6.2780269058296
"1388","Kegonsa",43,-89.3,7.53805568599039,8.22277790494264,0,1.78571428571429,0,0,1.07142857142857,0,0,1.42857142857143,0.714285714285714,5.35714285714286,0,0,2.14285714285714,0,0,0,0,3.57142857142857,0,0,0,0.357142857142857,0,0,0,0,0,0,0,0.714285714285714,0,0,0,0,0,0,0.714285714285714,0,0,0.357142857142857,0.714285714285714,1.07142857142857,7.5,0,0,11.0714285714286,0,0,0,0,53.5714285714286,0,1.07142857142857,0,0,0,0,0.714285714285714,1.78571428571429,0,0,0,0,4.28571428571429
"1389","Bass (WI2)",42.885833,-89.257222,7.53805568599039,8.22277790494264,0,1.45985401459854,0,0,1.09489051094891,0,0,0.72992700729927,1.09489051094891,1.82481751824817,0,0,2.91970802919708,0,0,0,0,3.64963503649635,0,1.09489051094891,0,1.45985401459854,0,0,0,0,0,0,0,0.72992700729927,0,0,0,0,0,0,1.09489051094891,0,0,0.72992700729927,0,1.45985401459854,7.2992700729927,0,0,9.12408759124088,0,0,0,0,60.5839416058394,0,1.09489051094891,0,0,0,0,0,0,0,0,0,0,2.55474452554745
"1390","Gibbs",42.782778,-89.180278,7.53805568599039,8.22277790494264,0,0,0,0,1.02040816326531,0,0,0,0,4.08163265306122,0,0,1.02040816326531,0,0,0,0,7.14285714285714,0,0,0,2.04081632653061,0,0,0,0,0,0,0,1.02040816326531,0,0,0,0,0,0,2.04081632653061,0,0,0,0,0,3.06122448979592,0,0,8.16326530612245,0,0,0,0,62.2448979591837,0,4.08163265306122,0,0,0,0,1.02040816326531,2.04081632653061,0,0,0,0,1.02040816326531
"1391","Koshkonong",42.9,-89,7.78194459751249,8.50055572235336,0,2.03389830508475,0,0,0.677966101694915,0,0,1.01694915254237,1.01694915254237,2.3728813559322,0,0,1.01694915254237,0,0,0,0,9.49152542372881,0,0.338983050847458,0,0.677966101694915,0,0,0,0,0,0,0,0.338983050847458,0.338983050847458,0,0,0,0,0,0,0,0,0.677966101694915,0,0,4.40677966101695,0,0,44.0677966101695,0,0,0,0,25.0847457627119,0,1.01694915254237,0,0,0,0,0,0.677966101694915,0,0,0,0,4.74576271186441
"1392","Ripley",43.001389,-88.991944,7.58250014088634,8.37194462762111,0,0,0,0,0.99009900990099,0,0,1.48514851485149,0.495049504950495,5.44554455445545,0,0,2.47524752475248,0,0,0,0,3.96039603960396,0,0,0,0.495049504950495,0,0,0,0,0,0,0,0.99009900990099,0,0,0,0,0,0,0.99009900990099,0,0,0.495049504950495,0,0,6.93069306930693,0,0,13.8613861386139,0,0,0,0,47.029702970297,0,3.96039603960396,0,0,0,0,0,2.47524752475248,0,0,0,0,7.92079207920792
"1393","Rock",43.081389,-88.931667,7.58250014088634,8.37194462762111,0,1.5625,0,0,1.171875,0,0,1.953125,0.390625,3.125,0,0,3.90625,0,0,0,0,5.46875,0,0,0,0,0,0,0,0,0,0,0,0.390625,0,0,0,0,0,0,0,0,0,0,0.390625,2.34375,10.546875,0,0,8.203125,0,0,0,0,52.734375,0,0.78125,0,0,0,0,0.78125,0.390625,0,0,0,1.171875,4.6875
"1394","Lancaster Lake",45.62,-84.016667,5.32694453719176,5.78250007453478,0.753138075313807,3.09623430962343,0,0,5.02092050209205,0,0,1.00418410041841,0,20.0836820083682,0,0,0.251046025104602,0,0,0,0,0.836820083682008,0,0,2.92887029288703,1.25523012552301,0,0,0.0836820083682008,5.85774058577406,0,0,0,0.167364016736402,0.167364016736402,0,0,0,0.167364016736402,0,1.08786610878661,0,0,1.50627615062761,2.00836820083682,2.17573221757322,26.0251046025105,0.167364016736402,0.167364016736402,1.58995815899582,0,0.418410041841004,0,0,6.02510460251046,0.0836820083682008,1.00418410041841,0,0,0,0,0.418410041841004,2.34309623430962,0,0,0,10.5439330543933,2.76150627615063
"1395","Carpenter Lake",45.3,-84.73,5.71527787314521,6.18277789662696,0.25706940874036,7.7120822622108,0,0,0.77120822622108,0,0,0,0,10.5398457583548,0,0,0.25706940874036,0,0,0,0,0.51413881748072,0,0,0.77120822622108,0.25706940874036,0,0,0,4.37017994858612,0,0,0,0,0,0,0,0,0.25706940874036,0,1.02827763496144,0,0,1.02827763496144,6.16966580976864,7.45501285347044,31.1053984575836,0.25706940874036,0,2.82776349614396,0,1.79948586118252,0,0,5.65552699228792,0,0.25706940874036,0,0,0,0,0,0.77120822622108,0,0,0,12.5964010282776,3.34190231362468
"1396","Weber Lake",45.28,-83.95,6.04166673796459,6.62000009295427,0.209643605870021,1.88679245283019,0,0,2.72536687631027,0.209643605870021,0,0,0,11.7400419287212,0,0,0,0,0,0,0,0.628930817610063,0,0,0.419287211740042,0,0,0,0.209643605870021,1.0482180293501,0,0,0,0,0,0,0,0,0.209643605870021,0,0.628930817610063,0,0,1.67714884696017,7.9664570230608,3.14465408805031,49.895178197065,0.209643605870021,0,1.0482180293501,0,0.209643605870021,0,0,9.22431865828092,0.209643605870021,0,0,0,1.0482180293501,0,0.209643605870021,0.209643605870021,0,0,0,2.72536687631027,2.30607966457023
"1397","Lost Lake",45.293695,-83.965715,6.04166673796459,6.62000009295427,1.61001788908766,1.78890876565295,0,0,1.61001788908766,0,0,0.536672629695885,0,11.6279069767442,0,0,0.536672629695885,0,0,0,0,0.178890876565295,0,0,0.894454382826476,0.35778175313059,0,0,0,0.35778175313059,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68336314847943,12.701252236136,5.18783542039356,44.9016100178891,0.178890876565295,0.178890876565295,1.25223613595707,0,0,0,0,8.22898032200358,0.35778175313059,0.178890876565295,0,0,0,0,0,0.715563506261181,0,0,0,2.50447227191413,1.43112701252236
"1398","Esau Lake",45.18,-85.28,6.09944453690615,6.53055569055594,0,6.68604651162791,0,0,3.77906976744186,0,0,0.872093023255814,0,13.953488372093,0,0,0.581395348837209,0,0,0,0,1.16279069767442,0,0.290697674418605,0.581395348837209,0.581395348837209,0,0,0,10.1744186046512,0,0,0,0,0,0,0,0,0,0,1.16279069767442,0,0,0.290697674418605,11.9186046511628,3.48837209302326,11.6279069767442,0.581395348837209,0.581395348837209,0.872093023255814,0,0.290697674418605,0,0,6.97674418604651,0,0,0,0,0,0,0.290697674418605,0.581395348837209,0,0,0,14.2441860465116,8.43023255813953
"1399","One Lake",45.05,-84.7,5.71527787314521,6.18277789662696,0.154083204930663,2.00308166409861,0,0,2.61941448382126,0,0,0.462249614791988,0,17.8736517719569,0,0,0,0,0,0,0,1.38674884437596,0,0,0.462249614791988,3.23574730354391,0,0,0,1.54083204930663,0,0,0,0.308166409861325,0,0,0,0,0.154083204930663,0,2.00308166409861,0,0,1.38674884437596,6.77966101694915,2.31124807395994,32.8197226502311,0,0.308166409861325,2.92758089368259,0,0.462249614791988,0,0,10.4776579352851,0.308166409861325,0.154083204930663,0,0,0,0,0.61633281972265,1.54083204930663,0,0,0,5.54699537750385,2.15716486902928
"1400","Gaylanta Lake",44.98,-84.3,5.7108334571951,6.34166678432376,0.491400491400491,2.45700245700246,0,0,1.71990171990172,0.245700245700246,0,0,0,14.2506142506143,0,0,0.491400491400491,0,0,0,0,0.982800982800983,0,0.245700245700246,0.245700245700246,0.245700245700246,0,0,0,1.71990171990172,0,0,0,0.245700245700246,0,0,0,0,0,0,0.982800982800983,0,0,1.47420147420147,11.3022113022113,2.21130221130221,39.0663390663391,0.245700245700246,0,0.737100737100737,0,0,0,0,7.61670761670762,0.245700245700246,0.491400491400491,0,0,0,0,0.491400491400491,0.982800982800983,0,0,0,9.58230958230958,1.22850122850123
"1401","Jackson Lake",45.08,-84.316667,5.81527792836229,6.37722234262361,1.06544901065449,0.76103500761035,0,0,3.0441400304414,0,0,0.30441400304414,0,8.21917808219178,0,0,0.30441400304414,0,0,0,0,0,0,0,0.15220700152207,0.15220700152207,0,0,0,0.30441400304414,0,0,0,0,0,0,0,0,0.76103500761035,0,0.91324200913242,0,0,0.60882800608828,6.84931506849315,1.67427701674277,60.882800608828,0,0,1.5220700152207,0,0.15220700152207,0,0,8.06697108066971,0,0.15220700152207,0,0,0,0,0,0.30441400304414,0,0,0,2.73972602739726,1.06544901065449
"1402","Beaver Lake",44.93,-83.8,5.94305566207816,6.6113890145181,0.79155672823219,1.31926121372032,0,0,3.69393139841689,0,0,1.05540897097625,0,8.97097625329815,0,0,0.263852242744063,0,0,0,0,0.79155672823219,0,0,2.11081794195251,0.263852242744063,0,0,0,1.58311345646438,0,0,0,0,0,0,0,0,0.79155672823219,0,0.527704485488127,0,0,0.527704485488127,10.5540897097625,3.43007915567282,42.2163588390501,0,0.263852242744063,1.58311345646438,0,0.79155672823219,0,0,11.8733509234828,0,0.79155672823219,0,0,0.263852242744063,0,0.263852242744063,1.31926121372032,0,0,0,2.9023746701847,1.05540897097625
