"","Time","MAT5180","MAT 86-15","WAPLS 51-80","WAPLS 86-15","WA5180","WA 86-15"
"117",14459,-0.3085000092,0.3101111156,-2.6367272774883,-1.9393316194886,-2.63672727750132,-1.93933161950072
"118",14519,-2.6117222678,-2.1675000454,-3.59328251192823,-2.8953453759831,-3.59328251194282,-2.89534537599671
"119",14578,0.3987222212,1.0308333596,-2.62857623766997,-1.92384346795081,-2.62857623768297,-1.9238434679629
"120",14647,-2.191666707,-1.7281667162,-5.99446895145431,-5.27126703981768,-5.99446895147285,-5.271267039835
"121",14729,0.3987222212,1.0308333596,-3.39864628942031,-2.69442933935937,-3.39864628943457,-2.69442933937267
"122",14820,-2.6117222678,-2.1675000454,-6.12303044144655,-5.39595631925403,-6.1230304414653,-5.39595631927154
"123",14913,-0.3085000092,0.3101111156,-4.30168098864277,-3.5879214951709,-4.30168098865852,-3.58792149518559
"124",15010,-1.7609444694,-1.1981667044,-3.45836603071211,-2.75081987625928,-3.45836603072647,-2.75081987627266
"125",15103,-1.2760555844,-0.8055000238,-4.42429995969692,-3.71288447776608,-4.42429995971288,-3.71288447778097
"126",14802,-2.191666707,-1.7281667162,-4.83814446322675,-4.12924512139969,-4.83814446324338,-4.12924512141522
"127",14872,-1.2487222428,-0.6462222414,-3.59181008762384,-2.88520597612803,-3.59181008763843,-2.88520597614163
"128",14988,-0.7991111292,-0.1970000112,-3.39506077525222,-2.70189033500808,-3.39506077526647,-2.70189033502139
"129",15119,-1.2487222428,-0.6462222414,-2.78127238697586,-2.0888706929791,-2.78127238698911,-2.08887069299145
"130",15250,-1.8496111424,-1.274500036,-3.71270010099565,-3.01994482829105,-3.71270010101043,-3.01994482830485
"131",15380,-1.2487222428,-0.6462222414,-2.62855021057682,-1.93776569228075,-2.62855021058983,-1.93776569229287
"132",15511,-1.912055583,-1.3198889252,-3.9548654877813,-3.24919210048579,-3.95486548779648,-3.24919210049995
"133",15724,-1.2487222428,-0.6462222414,-2.88826544601841,-2.18785679676268,-2.88826544603184,-2.18785679677519
"134",15987,-2.2155555918,-1.7490000504,-6.38661328580828,-5.66188359221907,-6.38661328582746,-5.661883592237
"135",16109,-0.6956666822,-0.0937222254000001,-4.81577957001997,-4.10175842233352,-4.81577957003657,-4.10175842234902
